x,d_V,u_V,s_V,c_V,d_p,u_p,s_p,c_p,dV/uV,d,dbar,u,ubar,s,sbar,c,cbar,d_unc,dbar_unc,u_unc,ubar_unc,s_unc,sbar_unc,c_unc,cbar_unc,(dV/uV)_unc
0.315,0.19667709062435512,0.5121222814452655,0.0,0.0,0.22949445796003648,0.5384621085458778,0.010422586098607285,0.003983347460574569,0.3840432212191797,0.2130857742921958,0.01640868366784068,0.5252921949955717,0.01316991355030618,0.005211293049303642,0.005211293049303642,0.0019916737302872844,0.0019916737302872844,0.010815945121525639,0.005262960130949309,0.010963518905338256,0.004453919225710858,0.0037896656903057264,0.0037896656903057264,0.00046803035131869563,0.00046803035131869563,0.025107973723196505
0.325,0.18761886434414715,0.4967276411090944,0.0,0.0,0.21694492452036573,0.5204907069764955,0.009224510302764092,0.003634609023676081,0.377709732289573,0.20228189443225644,0.014663030088109305,0.5086091740427949,0.011881532933700548,0.004612255151382046,0.004612255151382046,0.0018173045118380405,0.0018173045118380405,0.010524832043429362,0.00490369127486656,0.010791951550993812,0.004166384214340072,0.0035151690252596983,0.0035151690252596983,0.00045257842997555747,0.00045257842997555747,0.024975581775041757
0.335,0.178507469925564,0.48066758771920687,0.0,0.0,0.2046763789681682,0.5020686597987861,0.008153056915462259,0.0033148828370221785,0.3713740524352627,0.1915919244468661,0.01308445452130211,0.49136812375899647,0.01070053603978962,0.004076528457731129,0.004076528457731129,0.0016574414185110892,0.0016574414185110892,0.010278263565681242,0.004555939253151731,0.010636237872435094,0.003881490738871317,0.003253843748394869,0.003253843748394869,0.00043763684604431835,0.00043763684604431835,0.024972198334340678
0.345,0.16932866262075916,0.46385534184426236,0.0,0.0,0.19262820073999468,0.48308337943342583,0.007192539597218528,0.003022913602276639,0.365046270562538,0.18097843168037692,0.01164976905961776,0.4734693606388441,0.00961401879458171,0.003596269798609264,0.003596269798609264,0.0015114568011383195,0.0015114568011383195,0.01007050249381527,0.004219748353828097,0.010486951279547555,0.00360171909834645,0.003004673153303283,0.003004673153303283,0.0004234773432109979,0.0004234773432109979,0.02510473938813978
0.355,0.16043527085011586,0.4471321751287082,0.0,0.0,0.18117801787866292,0.46439747199195036,0.006338620143133289,0.002748509292949232,0.35880949699925785,0.1708066443643894,0.01037137351427353,0.45576482356032927,0.008632648431621108,0.0031693100715666444,0.0031693100715666444,0.001374254646474616,0.001374254646474616,0.009910404787517669,0.0039047309453897725,0.01035630970421212,0.00333588248962439,0.002773509408896887,0.002773509408896887,0.0004085985951455286,0.0004085985951455286,0.025372310809310863
0.365,0.15187274274308898,0.430639926552119,0.0,0.0,0.17033965843593984,0.4461353006949502,0.005580217451725038,0.0024914432290824738,0.35266758463165465,0.16110620058951441,0.009233457846425418,0.4383876136235346,0.007747687071415607,0.002790108725862519,0.002790108725862519,0.0012457216145412369,0.0012457216145412369,0.009792023832115221,0.00361067597510362,0.0102423482700394,0.003084993452647953,0.0025593674954963457,0.0025593674954963457,0.00039304836417071735,0.00039304836417071735,0.02576952584972028
0.375,0.1433723205180688,0.41371291680200517,0.0,0.0,0.15977557606856108,0.42758586805999377,0.004902415034034679,0.002256495677995449,0.34655026395195676,0.15157394829331494,0.008201627775246145,0.42064939243099947,0.006936475628994275,0.0024512075170173395,0.0024512075170173395,0.0011282478389977246,0.0011282478389977246,0.009693075976817912,0.0033297219692168746,0.010124411543783808,0.002843936942721114,0.002356299601429418,0.002356299601429418,0.0003779114456055649,0.0003779114456055649,0.026292887059324522
0.385,0.13499360725522375,0.3965403324867632,0.0,0.0,0.14954203321256515,0.4089357709307991,0.004301315281856232,0.0020406883495247947,0.3404284411844284,0.14226782023389445,0.00727421297867069,0.40273805170878113,0.006197719222017923,0.002150657640928116,0.002150657640928116,0.0010203441747623973,0.0010203441747623973,0.00961040715399275,0.0030619499790917313,0.01000521581333629,0.0026126293427727832,0.002163928041941826,0.002163928041941826,0.0003626981841652621,0.0003626981841652621,0.02694066356665458
0.395,0.12711354247492063,0.38005721235776624,0.0,0.0,0.14001987819527162,0.39113113780505393,0.0037682899876690834,0.0018383163899742016,0.33445896654965335,0.13356671033509612,0.006453167860175509,0.3855941750814101,0.0055369627236438275,0.0018841449938345417,0.0018841449938345417,0.0009191581949871008,0.0009191581949871008,0.009550098797175935,0.0028173798221722878,0.00989655114069022,0.0024007341812207314,0.0019886425195656384,0.0019886425195656384,0.0003467091566411374,0.0003467091566411374,0.02768909259912852
0.405,0.11936814172197242,0.36338298941718794,0.0,0.0,0.13079594571501163,0.3732535113501422,0.003295962528627603,0.0016535647261162855,0.3284912755916866,0.12508204371849202,0.005713901996519596,0.36831825038366506,0.004935260966477141,0.0016479812643138015,0.0016479812643138015,0.0008267823630581428,0.0008267823630581428,0.009490003216434338,0.0025850950579157073,0.009779705833143486,0.002199076265306331,0.0018228280314301465,0.0018228280314301465,0.0003307715698400017,0.0003307715698400017,0.028543788509898253
